시각,연도,TF,진입가,저항_있나,SLtop_bp,SLmean_bp,SLbot_bp,저항두께_bp,SLmean_달러,지지_있나,TPtop_bp,TPmean_bp,TPbot_bp,지지두께_bp,TPtop_달러
2024-10-12 03:00,2024,60,62505.5,있음,91.8,47.3,2.8,88.9,295.65,있음,3.5,46.9,90.3,86.8,21.9
2024-10-12 04:00,2024,60,62571.4,있음,168.3,94.4,20.6,147.7,590.9,있음,14.0,57.4,100.7,86.7,87.8
2024-10-12 05:00,2024,60,62592.1,있음,74.1,42.5,10.8,63.3,265.85,있음,0.8,26.5,52.1,51.3,5.3
2024-10-12 06:00,2024,60,62739.9,있음,87.6,44.5,1.5,86.1,279.45,있음,1.7,85.3,168.9,167.2,10.9
2024-10-12 07:00,2024,60,62659.9,있음,63.2,31.6,0.0,63.2,198.05,있음,2.7,46.7,90.7,88.0,16.9
2024-10-12 08:00,2024,60,62725.4,있음,80.0,40.6,1.3,78.7,254.95,있음,5.0,110.3,215.6,210.6,31.4
2024-10-12 09:00,2024,60,62680.0,있음,150.7,76.9,3.2,147.4,482.3,있음,0.2,49.9,99.7,99.6,1.0
2024-10-12 10:00,2024,60,62849.4,있음,94.0,49.6,5.3,88.7,311.9,있음,6.2,27.7,49.2,43.0,38.7
2024-10-12 11:00,2024,60,63017.4,있음,136.8,71.5,6.3,130.6,450.85,있음,2.8,56.7,110.7,107.9,17.4
2024-10-12 12:00,2024,60,62879.4,있음,89.2,44.8,0.5,88.6,281.9,있음,4.7,105.4,206.2,201.5,29.4
2024-10-12 13:00,2024,60,62963.1,있음,51.0,26.4,1.9,49.1,166.4,있음,2.4,27.0,51.6,49.2,15.1
2024-10-12 14:00,2024,60,63041.2,있음,133.0,67.7,2.5,130.5,427.05,있음,2.1,34.6,67.1,65.0,13.2
2024-10-12 15:00,2024,60,63160.0,있음,99.7,50.6,1.5,98.2,319.75,있음,1.4,46.7,92.0,90.5,9.0
2024-10-12 16:00,2024,60,63148.9,있음,36.4,18.2,0.1,36.3,115.2,있음,3.1,38.0,73.0,69.9,19.5
2024-10-12 17:00,2024,60,63038.9,있음,133.4,68.1,2.9,130.5,429.35,있음,1.7,34.2,66.8,65.0,10.9
2024-10-12 18:00,2024,60,63095.1,있음,71.6,38.2,4.7,66.9,240.85,있음,3.2,24.9,46.6,43.4,20.0
2024-10-12 19:00,2024,60,62940.0,있음,225.0,112.7,0.3,224.7,709.25,있음,2.1,19.0,35.9,33.8,13.1
2024-10-12 20:00,2024,60,62984.6,있음,47.2,25.2,3.2,44.0,158.9,있음,1.5,18.1,34.8,33.3,9.3
2024-10-12 21:00,2024,60,63013.7,있음,71.2,36.0,0.8,70.4,226.95,있음,2.2,56.1,110.1,107.9,13.7
2024-10-12 22:00,2024,60,63153.0,있음,111.8,56.2,0.6,111.2,355.1,있음,0.3,45.6,90.9,90.5,2.0
2024-10-12 23:00,2024,60,63269.9,있음,177.7,89.0,0.3,177.3,563.05,있음,2.7,75.4,148.1,145.5,16.8
2024-10-13 00:00,2024,60,63230.3,있음,94.9,49.0,3.1,91.7,309.75,있음,5.8,79.0,152.1,146.3,36.8
2024-10-13 01:00,2024,60,63135.7,있음,105.2,53.6,1.9,103.3,338.25,있음,1.0,35.9,70.9,69.9,6.3
2024-10-13 02:00,2024,60,62849.9,있음,93.9,49.5,5.2,88.7,311.4,있음,6.2,27.8,49.3,43.0,39.2
2024-10-13 03:00,2024,60,62848.2,있음,94.2,49.8,5.5,88.7,313.1,있음,6.0,27.5,49.0,43.0,37.5
2024-10-13 04:00,2024,60,62699.9,있음,147.4,73.7,0.0,147.4,462.4,있음,0.9,106.3,211.6,210.7,5.9
2024-10-13 05:00,2024,60,62779.0,있음,123.7,62.3,1.0,122.7,391.25,있음,4.6,33.5,62.4,57.8,29.0
2024-10-13 06:00,2024,60,62842.5,있음,95.1,50.7,6.4,88.7,318.8,있음,5.1,26.6,48.1,43.0,31.8
2024-10-13 07:00,2024,60,62857.6,있음,92.7,48.3,4.0,88.7,303.7,있음,1.2,102.0,202.8,201.6,7.6
2024-10-13 08:00,2024,60,62816.1,있음,99.3,55.0,10.6,88.7,345.2,있음,0.9,22.4,43.9,43.1,5.4
2024-10-13 09:00,2024,60,62776.3,있음,124.1,62.8,1.4,122.7,393.95,있음,4.2,33.1,62.0,57.8,26.3
2024-10-13 10:00,2024,60,62793.5,있음,128.4,64.7,1.0,127.4,406.45,있음,6.9,35.8,64.7,57.8,43.5
2024-10-13 11:00,2024,60,62642.7,있음,66.0,34.4,2.8,63.2,215.25,있음,0.5,25.4,50.2,49.7,3.2
2024-10-13 12:00,2024,60,62550.1,있음,80.9,49.2,17.6,63.3,307.85,있음,10.6,54.0,97.4,86.7,66.5
2024-10-13 13:00,2024,60,62624.1,있음,69.0,37.3,5.7,63.2,233.85,있음,3.0,14.7,26.5,23.6,18.6
2024-10-13 14:00,2024,60,62600.0,있음,72.8,41.2,9.6,63.2,257.95,있음,2.1,27.7,53.4,51.2,13.2
2024-10-13 15:00,2024,60,62253.8,있음,164.4,82.4,0.5,163.9,513.2,있음,1.3,24.0,46.7,45.5,7.8
2024-10-13 16:00,2024,60,62150.1,있음,96.5,56.2,15.9,80.6,349.45,있음,0.0,26.6,53.1,53.1,0.1
2024-10-13 17:00,2024,60,62589.0,있음,35.5,18.1,0.8,34.7,113.5,있음,0.4,26.0,51.6,51.3,2.2
2024-10-13 18:00,2024,60,62496.8,있음,107.3,53.9,0.5,106.8,336.9,있음,2.1,45.5,88.9,86.8,13.2
2024-10-13 19:00,2024,60,62416.6,있음,52.4,26.9,1.3,51.2,167.6,있음,0.4,33.1,65.8,65.4,2.7
2024-10-13 20:00,2024,60,62663.5,있음,153.3,79.6,5.9,147.5,498.8,있음,3.3,47.3,91.2,88.0,20.5
2024-10-13 21:00,2024,60,62754.6,있음,77.2,39.6,1.9,75.3,248.3,있음,0.7,29.7,58.6,57.8,4.6
2024-10-13 22:00,2024,60,62898.8,있음,87.1,43.7,0.4,86.7,275.0,있음,2.1,31.2,60.2,58.1,13.3
2024-10-13 23:00,2024,60,62785.4,있음,129.7,66.0,2.3,127.4,414.55,있음,5.6,34.5,63.5,57.8,35.4
2024-10-14 00:00,2024,60,62843.4,있음,94.9,50.6,6.2,88.7,317.9,있음,5.2,26.7,48.2,43.0,32.7
2024-10-14 01:00,2024,60,62521.8,있음,89.1,44.7,0.2,88.9,279.35,있음,6.1,49.5,92.9,86.8,38.2
2024-10-14 02:00,2024,60,62555.1,있음,40.9,23.6,6.2,34.7,147.4,있음,11.4,54.8,98.2,86.7,71.5
2024-10-14 03:00,2024,60,62595.9,있음,73.5,41.9,10.2,63.2,262.05,있음,1.5,27.1,52.7,51.2,9.1
2024-10-14 04:00,2024,60,64348.6,있음,10.2,5.2,0.2,10.0,33.35,있음,2.8,62.7,122.6,119.8,18.2
2024-10-14 05:00,2024,60,64127.2,있음,163.5,84.2,4.9,158.5,539.85,있음,2.4,96.1,189.8,187.4,15.5
2024-10-14 06:00,2024,60,63871.6,있음,133.6,67.8,2.0,131.6,432.95,있음,1.8,40.9,79.9,78.1,11.6
2024-10-14 07:00,2024,60,64087.9,있음,59.5,31.6,3.6,55.9,202.25,있음,4.1,86.9,169.6,165.5,26.5
2024-10-14 08:00,2024,60,64642.5,있음,129.6,65.6,1.5,128.0,423.75,있음,0.2,61.9,123.5,123.3,1.6
2024-10-14 09:00,2024,60,64450.4,있음,100.6,51.7,2.8,97.8,333.35,있음,3.3,168.5,333.8,330.5,21.1
2024-10-14 10:00,2024,60,64811.0,있음,129.5,68.0,6.6,122.8,441.0,있음,8.3,27.1,46.0,37.7,53.7
2024-10-14 11:00,2024,60,64851.5,있음,123.1,61.8,0.4,122.7,400.5,있음,1.3,30.0,58.7,57.5,8.4
2024-10-14 12:00,2024,60,64880.2,있음,49.1,26.5,3.9,45.2,171.8,있음,4.3,80.6,157.0,152.6,28.0
2024-10-14 13:00,2024,60,64841.3,있음,124.7,63.3,2.0,122.8,410.7,있음,1.8,107.7,213.5,211.8,11.5
2024-10-14 14:00,2024,60,65255.1,있음,172.7,86.8,0.9,171.8,566.6,있음,13.0,75.3,137.6,124.5,85.1
2024-10-14 15:00,2024,60,65870.9,있음,117.4,61.0,4.6,112.8,401.7,있음,3.7,101.4,199.0,195.3,24.5
2024-10-14 16:00,2024,60,65950.9,있음,43.4,22.0,0.7,42.7,145.35,있음,5.9,40.8,75.8,70.0,38.6
2024-10-14 17:00,2024,60,65680.0,있음,147.5,76.5,5.6,141.9,502.75,있음,3.0,24.4,45.7,42.6,20.0
2024-10-14 18:00,2024,60,65663.8,있음,150.0,79.0,8.1,142.0,518.95,있음,0.6,21.9,43.2,42.6,3.8
2024-10-14 19:00,2024,60,65724.2,있음,62.6,33.3,4.1,58.5,219.0,있음,0.9,47.9,95.0,94.1,5.6
2024-10-14 20:00,2024,60,65896.4,있음,113.5,57.1,0.7,112.7,376.2,있음,3.4,47.9,92.4,89.0,22.3
2024-10-14 21:00,2024,60,65897.7,있음,113.3,56.9,0.5,112.7,374.9,있음,3.6,48.1,92.6,89.0,23.6
2024-10-14 22:00,2024,60,65830.0,있음,168.6,85.3,2.0,166.6,561.6,있음,3.8,95.1,186.4,182.6,25.0
2024-10-14 23:00,2024,60,66456.8,있음,48.3,25.6,2.8,45.6,169.85,있음,4.2,130.5,256.8,252.7,27.6
2024-10-15 00:00,2024,60,66068.1,있음,85.2,43.0,0.9,84.2,284.3,있음,1.1,49.9,98.6,97.6,7.1
2024-10-15 01:00,2024,60,65908.1,있음,95.7,49.2,2.7,93.0,324.4,있음,1.1,33.2,65.3,64.2,7.0
2024-10-15 02:00,2024,60,65811.5,있음,86.4,44.3,2.2,84.2,291.45,있음,1.0,92.3,183.6,182.6,6.5
2024-10-15 03:00,2024,60,65724.2,있음,62.6,33.3,4.1,58.5,219.0,있음,0.9,47.9,95.0,94.1,5.6
2024-10-26 12:00,2024,60,67088.0,있음,55.0,28.7,2.3,52.7,192.25,있음,1.4,28.4,55.4,54.0,9.2
2024-10-26 13:00,2024,60,67002.4,있음,91.5,46.7,2.0,89.5,313.2,있음,2.1,23.6,45.1,43.0,14.3
2024-10-26 14:00,2024,60,66916.2,있음,67.3,36.2,5.1,62.2,242.05,있음,0.2,71.1,142.0,141.8,1.6
2024-10-26 15:00,2024,60,66813.8,있음,79.0,41.1,3.2,75.8,274.45,있음,2.5,20.3,38.0,35.5,16.9
2024-10-26 16:00,2024,60,66859.9,있음,167.9,84.4,0.9,167.0,564.15,있음,3.3,30.7,58.1,54.8,21.9
2024-10-26 17:00,2024,60,66978.8,있음,62.9,32.8,2.7,60.2,219.7,있음,0.9,91.8,182.8,181.9,6.1
2024-10-26 18:00,2024,60,67049.8,있음,34.2,17.3,0.4,33.8,115.8,있음,1.8,60.4,119.1,117.4,11.8
2024-10-26 19:00,2024,60,67019.9,있음,34.3,17.9,1.4,32.9,119.85,있음,0.3,38.7,77.1,76.8,1.7
2024-10-26 20:00,2024,60,67112.5,있음,76.2,40.1,3.9,72.3,269.0,있음,3.4,84.6,165.8,162.4,22.6
2024-10-26 21:00,2024,60,67239.1,있음,71.4,38.2,4.9,66.5,256.55,있음,10.1,33.5,56.9,46.8,67.6
2024-10-26 22:00,2024,60,67140.2,있음,185.8,93.7,1.5,184.4,628.85,있음,0.0,57.7,115.3,115.3,0.2
2024-10-26 23:00,2024,60,67075.0,있음,100.6,51.1,1.6,99.0,343.0,있음,5.5,64.2,122.8,117.3,37.0
2024-10-27 00:00,2024,60,67080.8,있음,99.8,50.3,0.8,99.0,337.2,있음,0.3,27.3,54.3,54.0,2.0
2024-10-27 01:00,2024,60,66972.4,있음,63.8,33.8,3.7,60.2,226.1,있음,5.6,32.7,59.9,54.3,37.4
2024-10-27 02:00,2024,60,67052.8,있음,61.6,31.1,0.6,61.1,208.5,있음,2.2,60.9,119.6,117.4,14.8
2024-10-27 03:00,2024,60,67015.7,있음,89.5,44.8,0.0,89.4,299.9,있음,4.1,25.6,47.1,43.0,27.6
2024-10-27 04:00,2024,60,67254.3,있음,69.1,35.9,2.6,66.5,241.35,있음,1.7,46.6,91.5,89.8,11.5
2024-10-27 05:00,2024,60,67141.8,있음,185.6,93.4,1.2,184.4,627.25,있음,0.3,57.9,115.6,115.3,1.8
2024-10-27 06:00,2024,60,67135.0,있음,72.9,36.7,0.6,72.3,246.5,있음,0.2,67.0,133.8,133.6,1.2
2024-10-27 07:00,2024,60,67155.1,있음,53.8,27.5,1.2,52.7,184.8,있음,0.8,40.7,80.7,80.0,5.1
2024-10-27 08:00,2024,60,67177.1,있음,224.5,112.9,1.4,223.1,758.75,있음,0.8,24.3,47.7,46.9,5.6
2024-10-27 09:00,2024,60,67176.7,있음,224.6,113.0,1.4,223.1,759.15,있음,0.8,24.2,47.6,46.9,5.2
2024-10-27 10:00,2024,60,67121.8,있음,74.8,38.7,2.5,72.3,259.7,있음,0.5,28.7,56.9,56.4,3.5
2024-10-27 11:00,2024,60,67072.9,있음,100.9,51.5,2.0,99.0,345.1,있음,5.2,63.9,122.5,117.3,34.9
2024-12-10 12:00,2024,60,97789.5,있음,134.0,67.1,0.2,133.8,656.45,있음,1.1,32.0,63.0,61.9,10.7
2024-12-10 13:00,2024,60,97269.3,있음,102.5,62.1,21.8,80.6,604.5,있음,8.8,88.9,169.0,160.2,85.9
2024-12-10 14:00,2024,60,97793.8,있음,80.3,51.2,22.1,58.2,500.65,있음,1.5,32.5,63.4,61.9,15.0
2024-12-10 15:00,2024,60,97741.4,있음,99.4,50.2,0.9,98.6,490.25,있음,11.7,195.2,378.7,367.1,114.1
2024-12-10 16:00,2024,60,95532.8,있음,126.4,64.6,2.8,123.6,616.75,있음,1.9,101.8,201.8,199.9,18.2
2024-12-10 17:00,2024,60,96097.4,있음,119.9,73.6,27.3,92.6,707.6,있음,21.8,86.2,150.5,128.7,209.9
2024-12-10 18:00,2024,60,94541.7,있음,187.6,127.0,66.3,121.3,1200.35,있음,5.5,101.9,198.4,192.9,51.7
2024-12-10 19:00,2024,60,95016.0,있음,136.8,76.4,16.1,120.7,726.05,있음,55.4,151.3,247.3,192.0,526.0
2024-12-10 20:00,2024,60,95786.2,있음,119.7,69.3,18.9,100.9,663.65,있음,19.3,41.7,64.2,44.9,184.6
2024-12-10 21:00,2024,60,96435.0,있음,84.5,44.6,4.7,79.8,430.0,있음,13.3,67.0,120.6,107.4,128.0
2024-12-10 22:00,2024,60,96951.9,있음,128.5,69.6,10.6,117.9,674.5,있음,10.9,63.7,116.5,105.7,105.5
2024-12-10 23:00,2024,60,96927.8,있음,131.0,72.1,13.1,117.9,698.6,있음,8.4,61.2,114.1,105.7,81.4
2024-12-11 00:00,2024,60,96564.6,있음,76.2,42.4,8.7,67.5,409.65,있음,1.3,99.0,196.7,195.4,12.7
2024-12-11 01:00,2024,60,96314.4,있음,97.1,50.9,4.7,92.4,490.6,있음,0.8,54.5,108.3,107.5,7.4
2024-12-11 02:00,2024,60,95769.5,있음,121.5,71.0,20.6,100.9,680.35,있음,17.5,40.0,62.4,44.9,167.9
2024-12-11 03:00,2024,60,97308.6,있음,98.4,58.1,17.8,80.6,565.2,있음,3.1,25.0,46.9,43.7,30.5
2024-12-11 04:00,2024,60,97372.3,있음,91.8,51.5,11.2,80.6,501.5,있음,9.7,31.5,53.4,43.7,94.2
2024-12-11 05:00,2024,60,97571.8,있음,87.9,44.3,0.6,87.3,431.9,있음,15.7,42.1,68.5,52.8,153.2
2024-12-11 06:00,2024,60,97453.4,있음,83.4,43.1,2.9,80.5,420.4,있음,3.6,30.0,56.5,52.9,34.8
2024-12-11 07:00,2024,60,97704.5,있음,75.2,38.8,2.5,72.7,379.3,있음,7.9,191.5,375.1,367.2,77.2
2024-12-11 08:00,2024,60,97363.0,있음,92.7,52.5,12.2,80.6,510.8,있음,8.7,30.6,52.4,43.7,84.9
2024-12-11 09:00,2024,60,98122.5,있음,55.4,34.3,13.2,42.2,336.6,있음,22.6,72.1,121.5,98.9,222.2
2024-12-11 10:00,2024,60,98029.2,있음,75.1,40.3,5.4,69.7,394.8,있음,13.1,62.6,112.1,99.0,128.9
2024-12-11 11:00,2024,60,98208.0,있음,46.6,25.6,4.5,42.1,251.1,있음,31.3,80.7,130.1,98.8,307.7
2024-12-22 20:00,2024,60,94761.4,있음,164.0,103.5,43.0,121.0,980.65,있음,28.6,124.9,221.1,192.5,271.4
2024-12-22 21:00,2024,60,95450.3,있음,96.9,49.1,1.4,95.5,469.0,있음,6.3,33.9,61.4,55.1,60.1
2024-12-22 22:00,2024,60,95111.2,있음,126.6,66.3,6.0,120.6,630.85,있음,65.3,161.2,257.1,191.8,621.2
2024-12-22 23:00,2024,60,95349.3,있음,98.0,51.7,5.3,92.7,492.7,있음,14.2,41.1,68.1,53.9,135.3
2024-12-23 00:00,2024,60,95157.5,있음,121.7,61.4,1.2,120.5,584.55,있음,70.1,166.0,261.8,191.7,667.5
2024-12-23 01:00,2024,60,94346.0,있음,67.4,40.5,13.6,53.8,381.85,있음,4.1,68.4,132.8,128.7,38.4
2024-12-23 02:00,2024,60,94371.2,있음,64.7,37.8,10.9,53.8,356.65,있음,6.7,71.1,135.4,128.7,63.6
2024-12-23 03:00,2024,60,94586.7,있음,127.0,84.3,41.6,85.4,797.15,있음,10.2,106.6,203.1,192.8,96.7
2024-12-23 04:00,2024,60,95900.0,있음,107.7,57.3,7.0,100.7,549.85,있음,1.3,65.8,130.3,129.0,12.5
2024-12-23 05:00,2024,60,95766.8,있음,121.8,71.3,20.9,100.9,683.05,있음,14.8,43.0,71.2,56.4,141.6
2024-12-23 06:00,2024,60,95554.7,있음,124.0,62.3,0.5,123.6,594.85,있음,1.6,68.3,134.9,133.3,15.3
2024-12-23 07:00,2024,60,94859.3,있음,97.9,55.3,12.7,85.1,524.55,있음,12.6,69.8,126.9,114.3,119.3
2024-12-23 08:00,2024,60,95345.6,있음,98.4,52.1,5.7,92.7,496.4,있음,13.8,40.8,67.7,53.9,131.6
2024-12-23 09:00,2024,60,95507.1,있음,118.1,59.8,1.5,116.6,570.8,있음,2.8,37.1,71.3,68.5,27.1
2024-12-23 10:00,2024,60,96043.4,있음,125.6,79.3,33.0,92.7,761.6,있음,16.2,80.6,145.0,128.8,155.9
2024-12-23 11:00,2024,60,96308.2,있음,97.8,51.6,5.4,92.4,496.8,있음,0.1,53.9,107.6,107.5,1.2
2024-12-23 12:00,2024,60,95934.1,있음,104.1,53.8,3.4,100.7,515.75,있음,4.9,69.3,133.8,128.9,46.6
2024-12-23 13:00,2024,60,96287.1,있음,100.0,53.8,7.6,92.4,517.9,있음,41.5,105.7,169.9,128.4,399.6
2024-12-23 14:00,2024,60,94975.8,있음,85.5,43.0,0.4,85.0,408.05,있음,24.8,81.9,139.0,114.2,235.8
2024-12-23 15:00,2024,60,94105.8,있음,93.1,66.1,39.1,54.0,622.05,있음,56.0,91.9,127.8,71.8,527.0
2024-12-23 16:00,2024,60,93195.0,있음,153.6,109.7,65.8,87.9,1022.35,있음,45.4,110.8,176.2,130.8,423.1
2024-12-23 17:00,2024,60,93975.0,있음,93.0,51.7,10.4,82.6,486.0,있음,42.2,78.1,114.0,71.9,396.2
2024-12-23 18:00,2024,60,93395.5,있음,131.8,88.0,44.2,87.7,821.85,있음,66.8,132.0,197.3,130.5,623.6
2024-12-23 19:00,2024,60,92797.1,있음,128.1,80.8,33.5,94.6,749.8,있음,2.7,68.4,134.1,131.4,25.2
2024-12-23 20:00,2024,60,92937.7,있음,112.8,65.5,18.3,94.5,609.2,있음,17.8,83.4,149.0,131.2,165.8
2024-12-23 21:00,2024,60,93417.5,있음,129.5,85.6,41.8,87.7,799.85,있음,69.1,134.3,199.6,130.5,645.6
2024-12-23 22:00,2024,60,93953.0,있음,95.4,54.1,12.8,82.6,508.0,있음,39.8,75.8,111.7,71.9,374.2
2024-12-23 23:00,2024,60,95144.2,있음,123.1,62.8,2.6,120.5,597.85,있음,42.5,99.5,156.5,114.0,404.2
2024-12-24 00:00,2024,60,94788.2,있음,105.4,62.8,20.2,85.2,595.65,있음,5.1,62.3,119.5,114.4,48.2
2024-12-24 01:00,2024,60,94609.6,있음,124.5,81.8,39.2,85.4,774.25,있음,12.6,109.0,205.4,192.8,119.6
2024-12-24 02:00,2024,60,94152.8,있음,88.0,61.1,34.1,53.9,575.05,있음,61.0,96.8,132.7,71.7,574.0
2024-12-24 03:00,2024,60,93960.6,있음,94.6,53.3,12.0,82.6,500.4,있음,40.6,76.6,112.5,71.9,381.8
2024-12-24 04:00,2024,60,94282.3,있음,74.2,47.3,20.3,53.9,445.55,있음,4.4,108.8,213.2,208.7,41.6
2024-12-24 05:00,2024,60,94446.4,있음,56.7,29.8,2.9,53.8,281.45,있음,14.7,79.0,143.3,128.6,138.8
2024-12-24 06:00,2024,60,94558.8,있음,97.5,53.5,9.5,88.0,505.65,있음,7.3,103.7,200.2,192.9,68.8
2024-12-24 07:00,2024,60,93944.6,있음,96.3,55.0,13.7,82.6,516.4,있음,38.9,74.9,110.8,71.9,365.8
2024-12-24 08:00,2024,60,94180.0,있음,85.1,58.2,31.2,53.9,547.85,있음,63.8,99.7,135.5,71.7,601.2
2024-12-24 09:00,2024,60,94502.0,있음,103.5,59.5,15.5,88.0,562.45,있음,1.3,97.8,194.3,193.0,12.0
2024-12-24 10:00,2024,60,94075.2,있음,59.9,41.4,22.8,37.1,389.1,있음,52.8,88.7,124.6,71.8,496.4
2024-12-24 11:00,2024,60,94023.6,있음,87.8,46.5,5.3,82.5,437.4,있음,47.3,83.2,119.1,71.8,444.8
2024-12-24 12:00,2024,60,94345.1,있음,67.5,40.6,13.7,53.8,382.75,있음,4.0,68.3,132.7,128.7,37.5
2024-12-24 13:00,2024,60,94287.1,있음,37.3,18.8,0.3,37.0,177.2,있음,0.7,27.6,54.4,53.6,6.9
2024-12-24 14:00,2024,60,96200.0,있음,109.1,62.9,16.6,92.5,605.0,있음,32.5,96.8,161.0,128.6,312.5
2024-12-24 15:00,2024,60,97315.2,있음,47.5,24.5,1.5,45.9,238.25,있음,1.6,84.7,167.9,166.3,15.2
2024-12-24 16:00,2024,60,98167.5,있음,50.8,29.7,8.6,42.2,291.6,있음,27.2,76.6,126.1,98.9,267.2
2024-12-24 17:00,2024,60,98520.4,있음,50.6,25.8,1.0,49.7,254.2,있음,9.0,38.0,67.0,58.1,88.2
2024-12-24 18:00,2024,60,98896.6,있음,101.0,79.4,57.7,43.3,784.75,있음,24.0,41.7,59.3,35.3,237.3
2024-12-24 19:00,2024,60,98488.1,있음,53.9,29.1,4.3,49.7,286.5,있음,5.7,34.7,63.8,58.1,55.9
2024-12-24 20:00,2024,60,97649.4,있음,80.9,44.5,8.1,72.7,434.4,있음,2.3,186.0,369.7,367.4,22.1
2024-12-24 21:00,2024,60,97345.5,있음,94.6,54.3,14.0,80.6,528.3,있음,4.7,87.8,171.0,166.3,45.5
2024-12-24 22:00,2024,60,98406.3,있음,102.4,53.1,3.7,98.7,522.2,있음,7.5,27.1,46.6,39.1,73.9
2024-12-24 23:00,2024,60,98744.3,있음,92.7,53.6,14.6,78.2,529.7,있음,8.6,26.3,44.0,35.4,85.0
2024-12-25 00:00,2024,60,98667.4,있음,100.6,61.5,22.4,78.2,606.6,있음,0.8,18.5,36.2,35.4,8.1
2024-12-25 01:00,2024,60,98468.0,있음,56.0,31.1,6.3,49.7,306.6,있음,3.6,32.7,61.7,58.1,35.8
2024-12-25 02:00,2024,60,97981.5,있음,61.0,31.9,2.9,58.1,312.95,있음,8.3,57.8,107.3,99.0,81.2
2024-12-25 03:00,2024,60,98049.5,있음,73.0,38.2,3.4,69.6,374.5,있음,1.9,42.9,84.0,82.1,18.6
2024-12-25 04:00,2024,60,97968.7,있음,62.3,33.3,4.2,58.1,325.75,있음,7.0,56.5,106.0,99.1,68.4
2024-12-25 05:00,2024,60,98179.4,있음,49.6,28.5,7.4,42.1,279.7,있음,15.1,56.1,97.1,82.0,148.5
2024-12-25 06:00,2024,60,98216.0,있음,45.8,24.8,3.7,42.1,243.1,있음,18.8,59.8,100.8,81.9,185.1
2024-12-25 07:00,2024,60,97906.6,있음,68.7,39.6,10.6,58.1,387.85,있음,0.6,50.2,99.8,99.1,6.3
2024-12-25 08:00,2024,60,98060.5,있음,71.9,37.1,2.3,69.6,363.5,있음,3.0,44.0,85.1,82.1,29.6
2024-12-25 09:00,2024,60,98132.0,있음,54.4,33.3,12.2,42.2,327.1,있음,10.3,51.3,92.3,82.0,101.1
2024-12-25 10:00,2024,60,98156.8,있음,51.9,30.8,9.7,42.2,302.3,있음,12.8,53.8,94.8,82.0,125.9
2024-12-25 11:00,2024,60,98375.2,있음,105.6,56.2,6.9,98.7,553.3,있음,4.4,23.9,43.5,39.1,42.8
2025-01-01 04:00,2025,60,93761.7,있음,92.3,48.6,4.9,87.3,455.65,있음,19.5,55.5,91.5,72.0,182.9
2025-01-01 05:00,2025,60,93544.9,있음,75.4,44.6,13.9,61.5,417.45,있음,0.5,19.7,38.8,38.3,4.9
2025-01-01 06:00,2025,60,93728.9,있음,95.8,52.1,8.4,87.4,488.45,있음,16.0,52.0,88.1,72.1,150.1
2025-01-01 07:00,2025,60,93720.1,있음,96.7,53.1,9.4,87.4,497.25,있음,15.1,51.1,87.1,72.1,141.3
2025-01-01 08:00,2025,60,93675.5,있음,101.6,57.8,14.1,87.4,541.85,있음,10.3,46.4,82.4,72.1,96.7
2025-01-01 09:00,2025,60,93423.1,있음,109.8,56.9,4.0,105.9,531.6,있음,69.7,134.9,200.2,130.5,651.2
2025-01-01 10:00,2025,60,93333.9,있음,119.5,66.5,13.5,106.0,620.8,있음,60.2,125.5,190.8,130.6,562.0
2025-01-01 11:00,2025,60,93332.1,있음,119.7,66.7,13.7,106.0,622.6,있음,60.0,125.3,190.6,130.6,560.2
2025-01-01 12:00,2025,60,93414.7,있음,110.7,57.8,4.9,105.9,540.0,있음,68.8,134.1,199.3,130.5,642.8
2025-01-01 13:00,2025,60,93750.4,있음,93.5,49.8,6.1,87.3,466.95,있음,18.3,54.3,90.3,72.0,171.6
2025-01-01 14:00,2025,60,94129.9,있음,95.8,55.5,15.3,80.5,522.8,있음,26.4,55.0,83.6,57.1,248.6
2025-01-01 15:00,2025,60,94103.5,있음,98.6,58.4,18.1,80.5,549.2,있음,23.6,52.2,80.8,57.2,222.2
2025-01-01 16:00,2025,60,94400.0,있음,61.6,34.7,7.8,53.8,327.85,있음,3.5,136.8,270.1,266.6,32.9
2025-01-01 17:00,2025,60,94120.1,있음,96.8,56.6,16.3,80.5,532.6,있음,25.4,53.9,82.5,57.2,238.8
2025-01-01 18:00,2025,60,94104.9,있음,98.5,58.2,17.9,80.5,547.8,있음,23.8,52.3,80.9,57.2,223.6
2025-01-01 19:00,2025,60,94341.1,있음,106.5,54.3,2.0,104.5,512.0,있음,1.3,48.4,95.5,94.2,12.2
2025-01-01 20:00,2025,60,94654.5,있음,119.7,77.1,34.4,85.3,729.35,있음,7.4,24.7,42.0,34.6,69.8
2025-01-01 21:00,2025,60,94782.8,있음,106.0,63.4,20.8,85.2,601.05,있음,0.2,24.5,48.8,48.6,1.7
2025-01-01 22:00,2025,60,94925.5,있음,90.8,48.3,5.7,85.1,458.35,있음,15.2,39.5,63.8,48.6,144.4
2025-01-01 23:00,2025,60,94790.8,있음,105.2,62.6,20.0,85.2,593.05,있음,1.0,25.3,49.7,48.6,9.7
2025-01-02 00:00,2025,60,94600.6,있음,93.0,49.0,5.1,87.9,463.85,있음,1.7,19.0,36.3,34.7,15.9
2025-01-02 01:00,2025,60,95108.3,있음,126.9,66.6,6.3,120.6,633.75,있음,9.3,107.9,206.4,197.1,88.3
